G701K        G140KR103502GF9609133436302000009748.00000100000020250910000000000974800000.000000002.74900000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000010000000000000009752800000.0002025091100009755.0000009747.00000000002000000000000003000000000002.745000000002.74900000009756.0000009746.00000000003000000000000006000000000002.745000000002.75000000009758.0000009745.00000000002000000000000004000000000002.744000000002.75000000009759.0000009744.00000000001000000000000002000000000002.743000000002.75100000009760.0000009743.00000000009000000000000004000000000002.743000000002.751000000000086000000000000147000000?
G701K        G140KR103501GF6309135167073700010010.00000100000020250910000000001001000000.000000002.42700000010011.0000010011.0000010010.00000002.423000000002.423000000002.427000000000003000000000000003003200000.0002025091100010011.0000010009.50000000009000000000000010000000000002.423000000002.42900000010011.5000010009.00000000003000000000000017000000000002.421000000002.43100000010012.0000010008.50000000016000000000000023000000000002.419000000002.43200000010012.5000010008.00000000010000000000000013000000000002.417000000002.43400000010013.0000010007.50000000010000000000000016000000000002.415000000002.436000000000145000000000000102000000?
G701K        G140KR103502GF9609135939251700009748.00000100000020250910000000000974800000.000000002.74900000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000011000000000000010727600000.0002025091100009752.0000009747.00000000001000000000000003000000000002.747000000002.74900000009753.0000009746.00000000001000000000000005000000000002.746000000002.75000000009754.0000009745.00000000003000000000000003000000000002.746000000002.75000000009755.0000009744.00000000002000000000000002000000000002.745000000002.75100000009756.0000009743.00000000003000000000000004000000000002.745000000002.751000000000093000000000000146000000?
G701K        G140KR103502GF6209140290680700009893.00000500000020250910000000004946500000.000000002.82900000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000063000000000000062303500000.0002025091100009894.0000009892.00000000001000000000000001000000000002.828000000002.83000000009895.0000009891.00000000009000000000000002000000000002.827000000002.83200000009896.0000009889.00000000003000000000000001000000000002.826000000002.83400000009897.0000009887.00000000006000000000000019000000000002.824000000002.83600000009898.0000009885.00000000002000000000000001000000000002.823000000002.839000000000072000000000000058000000?
G701K        G140KR103502GF9609141441606900009747.00000100000020250910000000000974700000.000000002.74900000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000014000000000000013651700000.0002025091100009750.0000009746.00000000002000000000000005000000000002.748000000002.75000000009751.0000009745.00000000001000000000000003000000000002.747000000002.75000000009752.0000009744.00000000001000000000000002000000000002.747000000002.75100000009753.0000009743.00000000001000000000000004000000000002.746000000002.75100000009754.0000009742.00000000003000000000000002000000000002.746000000002.752000000000096000000000000143000000?
G701K        G140KR103502GF9609142861431500009747.00000100000020250910000000000974700000.000000002.74900000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000015000000000000014626400000.0002025091100009749.0000009746.00000000001000000000000006000000000002.748000000002.75000000009750.0000009745.00000000002000000000000004000000000002.748000000002.75000000009752.0000009744.00000000001000000000000002000000000002.747000000002.75100000009753.0000009743.00000000001000000000000004000000000002.746000000002.75100000009754.0000009742.00000000003000000000000002000000000002.746000000002.752000000000096000000000000145000000?
G701K        G140KR103502GF9609144386620600009746.00000100000020250910000000000974600000.000000002.75000000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000016000000000000015601000000.0002025091100009749.0000009746.00000000001000000000000005000000000002.748000000002.75000000009750.0000009745.00000000007000000000000004000000000002.748000000002.75000000009752.0000009744.00000000001000000000000002000000000002.747000000002.75100000009753.0000009743.00000000001000000000000004000000000002.746000000002.75100000009754.0000009742.00000000003000000000000002000000000002.746000000002.752000000000098000000000000144000000?
G701K        G140KR103502GF9609145641748300009746.00000100000020250910000000000974600000.000000002.75000000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000021000000000000020474000000.0002025091100009749.0000009745.00000000001000000000000004000000000002.748000000002.75000000009750.0000009744.00000000007000000000000002000000000002.748000000002.75100000009752.0000009743.00000000001000000000000004000000000002.747000000002.75100000009753.0000009742.00000000001000000000000002000000000002.746000000002.75200000009754.0000009741.00000000003000000000000002000000000002.746000000002.752000000000098000000000000139000000?
G701K        G140KR103502GF9609154294247000009746.00000100000020250910000000000974600000.000000002.75000000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000022000000000000021448600000.0002025091100009748.0000009746.00000000001000000000000001000000000002.749000000002.75000000009749.0000009745.00000000002000000000000003000000000002.748000000002.75000000009750.0000009744.00000000006000000000000002000000000002.748000000002.75100000009751.0000009743.00000000001000000000000003000000000002.747000000002.75100000009752.0000009742.00000000001000000000000002000000000002.747000000002.752000000000093000000000000139000000?
G701K        G140KR103502GF9609154785108200009746.00000100000020250910000000000974600000.000000002.75000000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000023000000000000022423200000.0002025091100009748.0000009745.00000000001000000000000003000000000002.749000000002.75000000009749.0000009744.00000000002000000000000002000000000002.748000000002.75100000009750.0000009743.00000000006000000000000004000000000002.748000000002.75100000009751.0000009742.00000000001000000000000002000000000002.747000000002.75200000009752.0000009741.00000000001000000000000002000000000002.747000000002.752000000000093000000000000139000000?
G701K        G140KR103502GF9609155259267100009746.00000100000020250910000000000974600000.000000002.75000000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000024000000000000023397800000.0002025091100009748.0000009745.00000000001000000000000003000000000002.749000000002.75000000009749.0000009744.00000000002000000000000002000000000002.748000000002.75100000009750.0000009743.00000000006000000000000003000000000002.748000000002.75100000009751.0000009742.00000000001000000000000002000000000002.747000000002.75200000009752.0000009741.00000000001000000000000003000000000002.747000000002.752000000000098000000000000144000000?
G701K        G140KR103501GF6309160087574800010010.50000200000020250910000000002002100000.000000002.42500000010011.0000010011.0000010010.00000002.423000000002.423000000002.427000000000006000000000000006006350000.0002025091100010011.0000010010.50000000038000000000000002000000000002.423000000002.42500000010011.5000010010.00000000013000000000000005000000000002.421000000002.42700000010012.0000010009.50000000013000000000000010000000000002.419000000002.42900000010012.5000010009.00000000010000000000000017000000000002.417000000002.43100000010013.0000010008.50000000010000000000000023000000000002.415000000002.432000000000181000000000000110000000?
G701K        G140KR103501GF6309160087754300010010.50000100000020250910000000001001050000.000000002.42500000010011.0000010011.0000010010.00000002.423000000002.423000000002.427000000000007000000000000007007400000.0002025091100010011.0000010010.50000000038000000000000001000000000002.423000000002.42500000010011.5000010010.00000000013000000000000005000000000002.421000000002.42700000010012.0000010009.50000000013000000000000010000000000002.419000000002.42900000010012.5000010009.00000000010000000000000017000000000002.417000000002.43100000010013.0000010008.50000000010000000000000024000000000002.415000000002.432000000000181000000000000110000000?
G701K        G140KR103502GF6209160387884400009893.00000100000020250910000000000989300000.000000002.82900000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000064000000000000063292800000.0002025091100009895.0000009890.00000000009000000000000001000000000002.827000000002.83300000009896.0000009889.00000000006000000000000005000000000002.826000000002.83400000009898.0000009885.00000000002000000000000027000000000002.823000000002.83900000009899.0000009882.00000000030000000000000010000000000002.822000000002.84200000009900.0000009880.00000000002000000000000002000000000002.821000000002.845000000000083000000000000068000000?
G701K        G140KR103501GF6309161056535400010010.50000100000020250910000000001001050000.000000002.42500000010011.0000010011.0000010010.00000002.423000000002.423000000002.427000000000008000000000000008008450000.0002025091100010011.0000010010.00000000038000000000000005000000000002.423000000002.42700000010011.5000010009.50000000013000000000000010000000000002.421000000002.42900000010012.0000010009.00000000013000000000000018000000000002.419000000002.43100000010012.5000010008.50000000010000000000000024000000000002.417000000002.43200000010013.0000010008.00000000010000000000000013000000000002.415000000002.434000000000181000000000000110000000?
G701K        G140KR103502GF9609162794304500009746.00000100000020250910000000000974600000.000000002.75000000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000025000000000000024372400000.0002025091100009748.0000009745.00000000001000000000000003000000000002.749000000002.75000000009749.0000009744.00000000002000000000000002000000000002.748000000002.75100000009750.0000009743.00000000006000000000000003000000000002.748000000002.75100000009751.0000009742.00000000001000000000000002000000000002.747000000002.75200000009752.0000009741.00000000001000000000000003000000000002.747000000002.752000000000092000000000000139000000?
